date,open,high,low,close,pct
1987-09-24,321.09,322.01,319.12,319.72,-0.46
1987-09-25,319.72,320.55,318.1,320.16,0.14
1987-09-28,320.16,325.33,320.16,323.2,0.95
1987-09-29,323.2,324.63,320.27,321.69,-0.47
1987-09-30,321.69,322.53,320.16,321.83,0.04
1987-10-01,321.83,327.34,321.83,327.33,1.71
1987-10-02,327.33,328.94,327.22,328.07,0.23
1987-10-05,328.07,328.57,326.09,328.08,0.0
1987-10-06,328.08,328.08,319.17,319.22,-2.7
1987-10-07,319.22,319.39,315.78,318.52,-0.22
1987-10-08,318.54,319.34,312.02,314.16,-1.37
1987-10-09,314.16,315.04,310.97,311.07,-0.98
1987-10-12,311.07,311.07,306.76,309.39,-0.54
1987-10-13,309.39,314.53,309.39,314.52,1.66
1987-10-14,314.52,314.52,304.78,305.23,-2.95
1987-10-15,305.21,305.23,298.07,298.08,-2.34
1987-10-16,298.08,298.92,281.52,282.7,-5.16
1987-10-19,282.7,282.7,224.83,224.84,-20.47
1987-10-20,225.06,245.62,216.46,236.83,5.33
1987-10-21,236.83,259.26,236.83,258.38,9.1
1987-10-22,258.24,258.58,242.99,248.25,-3.92
1987-10-23,248.29,250.7,242.76,248.22,-0.01
1987-10-26,248.2,248.22,227.26,227.67,-8.28
1987-10-27,227.67,237.81,227.67,233.19,2.42
1987-10-28,233.19,238.58,226.29,233.28,0.04
1987-10-29,233.31,246.69,233.28,244.77,4.93
1987-10-30,244.77,254.04,244.77,251.79,2.87
1987-11-02,251.73,255.75,249.15,255.75,1.57
1987-11-03,255.75,255.75,242.78,250.82,-1.93
1987-11-04,250.81,251.0,246.34,248.96,-0.74
1987-11-05,248.93,256.09,247.72,254.48,2.22
1987-11-06,254.49,257.21,249.68,250.41,-1.6
1987-11-09,250.41,250.41,243.01,243.17,-2.89
1987-11-10,243.14,243.17,237.64,239.0,-1.71
1987-11-11,239.01,243.86,239.0,241.9,1.21
1987-11-12,241.93,249.9,241.9,248.52,2.74
1987-11-13,248.54,249.42,245.64,245.64,-1.16
1987-11-16,245.69,249.54,244.98,246.76,0.46
1987-11-17,246.73,246.76,240.81,243.04,-1.51
1987-11-18,243.09,245.55,240.67,245.55,1.03
1987-11-19,245.54,245.55,239.7,240.05,-2.24
1987-11-20,240.04,242.0,235.89,242.0,0.81
1987-11-23,242.0,242.99,240.5,242.99,0.41
1987-11-24,242.98,247.9,242.98,246.39,1.4
1987-11-25,246.42,246.54,244.08,244.1,-0.93
1987-11-27,244.11,244.12,240.34,240.34,-1.54
1987-11-30,240.27,240.34,225.78,230.3,-4.18
1987-12-01,230.32,234.02,230.3,232.0,0.74
1987-12-02,232.01,234.56,230.31,233.45,0.63
1987-12-03,233.46,233.9,225.21,225.21,-3.53
1987-12-04,225.2,225.77,221.24,223.92,-0.57
1987-12-07,223.98,228.77,223.92,228.76,2.16
1987-12-08,228.77,234.92,228.69,234.91,2.69
1987-12-09,234.91,240.09,233.83,238.89,1.69
1987-12-10,238.89,240.05,233.4,233.57,-2.23
1987-12-11,233.6,235.48,233.35,235.32,0.75
1987-12-14,235.3,242.34,235.04,242.19,2.92
1987-12-15,242.19,245.59,241.31,242.8,0.25
1987-12-16,242.81,248.11,242.8,248.08,2.17
1987-12-17,248.08,248.6,242.96,242.98,-2.06
1987-12-18,243.01,249.18,242.98,249.16,2.54
1987-12-21,249.14,250.25,248.3,249.54,0.15
1987-12-22,249.56,249.97,247.01,249.95,0.16
1987-12-23,249.96,253.35,249.95,253.16,1.28
1987-12-24,253.13,253.16,251.68,252.02,-0.45
1987-12-28,252.01,252.02,244.19,245.57,-2.56
1987-12-29,245.58,245.88,244.28,244.59,-0.4
1987-12-30,244.63,248.06,244.59,247.86,1.34
1987-12-31,247.84,247.86,245.22,247.08,-0.31
1988-01-04,247.1,256.44,247.08,255.94,3.59
1988-01-05,255.95,261.78,255.94,258.63,1.05
1988-01-06,258.64,259.79,257.18,258.89,0.1
1988-01-07,258.87,261.32,256.18,261.07,0.84
1988-01-08,261.05,261.07,242.95,243.4,-6.77
1988-01-11,243.38,247.51,241.07,247.49,1.68
1988-01-12,247.44,247.49,240.46,245.42,-0.84
1988-01-13,245.41,249.25,241.41,245.81,0.16
1988-01-14,245.83,247.0,243.97,245.88,0.03
1988-01-15,246.02,253.65,245.88,252.05,2.51
1988-01-18,252.05,252.86,249.98,251.88,-0.07
1988-01-19,251.84,253.33,248.75,249.32,-1.02
1988-01-20,249.31,249.32,241.14,242.63,-2.68
1988-01-21,242.65,244.25,240.17,243.14,0.21
1988-01-22,243.14,246.5,243.14,246.5,1.38
1988-01-25,246.53,252.87,246.5,252.17,2.3
1988-01-26,252.13,252.17,249.1,249.57,-1.03
1988-01-27,249.58,253.02,248.5,249.38,-0.08
1988-01-28,249.39,253.66,249.38,253.29,1.57
1988-01-29,253.31,257.07,252.7,257.07,1.49
1988-02-01,257.05,258.27,254.93,255.04,-0.79
1988-02-02,255.05,256.08,252.8,255.57,0.21
1988-02-03,255.56,256.98,250.56,252.21,-1.31
1988-02-04,252.2,253.03,250.34,252.21,0.0
1988-02-05,252.22,253.85,250.9,250.96,-0.5
1988-02-08,250.95,250.96,247.82,249.1,-0.74
1988-02-09,249.11,251.72,248.66,251.72,1.05
1988-02-10,251.74,256.92,251.72,256.66,1.96
1988-02-11,256.63,257.77,255.12,255.95,-0.28
1988-02-12,255.95,258.86,255.85,257.63,0.66
1988-02-16,257.61,259.84,256.57,259.83,0.85
1988-02-17,259.94,261.47,257.83,259.21,-0.24
1988-02-18,258.82,259.6,256.9,257.91,-0.5
1988-02-19,257.9,261.61,257.62,261.61,1.43
1988-02-22,261.6,266.06,260.88,265.64,1.54
1988-02-23,265.62,266.12,263.11,265.02,-0.23
1988-02-24,265.01,266.25,263.87,264.43,-0.22
1988-02-25,264.39,267.75,261.05,261.58,-1.08
1988-02-26,261.56,263.0,261.38,262.46,0.34
1988-02-29,262.46,267.82,262.46,267.82,2.04
1988-03-01,267.82,267.95,265.39,267.22,-0.22
1988-03-02,267.23,268.75,267.0,267.98,0.28
1988-03-03,267.98,268.4,266.82,267.88,-0.04
1988-03-04,267.87,268.4,264.72,267.3,-0.22
1988-03-07,267.28,267.69,265.94,267.38,0.03
1988-03-08,267.38,270.06,267.38,269.43,0.77
1988-03-09,269.46,270.76,268.65,269.06,-0.14
1988-03-10,269.07,269.35,263.8,263.84,-1.94
1988-03-11,263.85,264.94,261.27,264.94,0.42
1988-03-14,264.93,266.55,264.52,266.37,0.54
1988-03-15,266.34,266.41,264.92,266.13,-0.09
1988-03-16,266.11,268.68,264.81,268.65,0.95
1988-03-17,268.66,271.22,268.65,271.22,0.96
1988-03-18,271.22,272.64,269.76,271.12,-0.04
1988-03-21,271.1,271.12,267.42,268.74,-0.88
1988-03-22,268.73,269.61,267.9,268.84,0.04
1988-03-23,268.81,269.79,268.01,268.91,0.03
1988-03-24,268.91,268.91,262.48,263.35,-2.07
1988-03-25,263.34,263.44,258.12,258.51,-1.84
1988-03-28,258.5,258.51,256.07,258.06,-0.17
1988-03-29,258.11,260.86,258.06,260.07,0.78
1988-03-30,260.06,261.59,257.92,258.07,-0.77
1988-03-31,258.03,259.03,256.16,258.89,0.32
1988-04-04,258.89,259.06,255.68,256.09,-1.08
1988-04-05,256.1,258.52,256.03,258.51,0.94
1988-04-06,258.52,265.5,258.22,265.49,2.7
1988-04-07,265.51,267.32,265.22,266.16,0.25
1988-04-08,266.15,270.22,266.11,269.43,1.23
1988-04-11,269.43,270.41,268.61,270.16,0.27
1988-04-12,269.88,272.05,269.66,271.37,0.45
1988-04-13,271.33,271.7,269.23,271.57,0.08
1988-04-14,271.55,271.57,259.37,259.75,-4.36
1988-04-15,259.74,260.39,255.97,259.77,0.01
1988-04-18,259.75,259.81,258.03,259.21,-0.22
1988-04-19,259.24,262.38,257.91,257.92,-0.5
1988-04-20,257.91,258.54,256.12,256.13,-0.69
1988-04-21,256.15,260.44,254.71,256.42,0.11
1988-04-22,256.45,261.16,256.42,260.14,1.45
1988-04-25,260.15,263.29,260.14,262.46,0.91
1988-04-26,262.45,265.06,262.18,263.93,0.54
1988-04-27,263.94,265.09,263.45,263.8,-0.05
1988-04-28,263.79,263.8,262.22,262.61,-0.45
1988-04-29,262.59,262.61,259.97,261.33,-0.49
1988-05-02,261.36,261.56,259.99,261.56,0.09
1988-05-03,261.55,263.7,261.55,263.0,0.55
1988-05-04,263.05,263.23,260.31,260.32,-1.02
1988-05-05,260.3,260.32,258.13,258.79,-0.59
1988-05-06,258.8,260.31,257.03,257.48,-0.51
1988-05-09,257.47,258.22,255.45,256.54,-0.37
1988-05-10,256.53,258.3,255.93,257.62,0.42
1988-05-11,257.6,257.62,252.32,253.31,-1.67
1988-05-12,253.32,254.87,253.31,253.85,0.21
1988-05-13,253.88,256.83,253.85,256.78,1.15
1988-05-16,256.75,258.71,256.28,258.71,0.75
1988-05-17,258.72,260.2,255.35,255.39,-1.28
1988-05-18,255.4,255.67,250.73,251.35,-1.58
1988-05-19,251.36,252.57,248.85,252.57,0.49
1988-05-20,252.61,253.7,251.79,253.02,0.18
1988-05-23,253.0,253.02,249.82,250.83,-0.87
1988-05-24,250.84,253.51,250.83,253.51,1.07
1988-05-25,253.52,255.34,253.51,253.76,0.1
1988-05-26,253.75,254.98,253.52,254.63,0.34
1988-05-27,254.62,254.63,252.74,253.42,-0.48
1988-05-31,253.44,262.16,253.42,262.16,3.45
1988-06-01,262.16,267.43,262.1,266.69,1.73
1988-06-02,266.65,266.71,264.12,265.33,-0.51
1988-06-03,265.34,267.11,264.42,266.45,0.42
1988-06-06,266.46,267.05,264.97,267.05,0.23
1988-06-07,267.02,267.28,264.5,265.17,-0.7
1988-06-08,265.32,272.01,265.17,271.52,2.39
1988-06-09,271.5,272.29,270.19,270.2,-0.49
1988-06-10,270.22,273.21,270.2,271.26,0.39
1988-06-13,271.28,271.94,270.53,271.43,0.06
1988-06-14,271.58,276.14,271.44,274.3,1.06
1988-06-15,274.29,274.45,272.75,274.45,0.05
1988-06-16,274.44,274.45,268.76,269.77,-1.71
1988-06-17,269.79,270.77,268.09,270.68,0.34
1988-06-20,270.67,270.68,268.59,268.94,-0.64
1988-06-21,268.95,271.67,267.52,271.67,1.02
1988-06-22,271.69,276.88,271.67,275.66,1.47
1988-06-23,275.62,275.89,274.26,274.82,-0.3
1988-06-24,274.81,275.19,273.53,273.78,-0.38
1988-06-27,273.78,273.79,268.85,269.06,-1.72
1988-06-28,269.07,272.8,269.06,272.31,1.21
1988-06-29,272.32,273.01,269.49,270.98,-0.49
1988-06-30,271.0,273.51,270.97,273.5,0.93
1988-07-01,273.5,273.8,270.78,271.78,-0.63
1988-07-05,271.78,275.81,270.51,275.81,1.48
1988-07-06,275.8,276.36,269.92,272.02,-1.37
1988-07-07,272.0,272.05,269.31,271.78,-0.09
1988-07-08,271.76,272.31,269.86,270.02,-0.65
1988-07-11,270.03,271.64,270.02,270.55,0.2
1988-07-12,270.54,270.7,266.96,267.85,-1.0
1988-07-13,267.87,269.46,266.12,269.32,0.55
1988-07-14,269.33,270.69,268.58,270.26,0.35
1988-07-15,270.23,272.06,269.53,272.05,0.66
1988-07-18,271.99,272.05,268.66,270.51,-0.57
1988-07-19,270.49,271.21,267.01,268.47,-0.75
1988-07-20,268.52,270.24,268.47,270.0,0.57
1988-07-21,269.99,270.0,266.66,266.66,-1.24
1988-07-22,266.65,266.66,263.29,263.5,-1.19
1988-07-25,263.49,265.17,263.03,264.68,0.45
1988-07-26,264.7,266.09,264.32,265.19,0.19
1988-07-27,265.18,265.83,262.48,262.5,-1.01
1988-07-28,262.52,266.55,262.5,266.02,1.34
1988-07-29,266.04,272.02,266.02,272.02,2.26
1988-08-01,272.03,272.8,271.21,272.21,0.07
1988-08-02,272.19,273.68,270.37,272.06,-0.06
1988-08-03,272.03,273.42,271.15,272.98,0.34
1988-08-04,273.0,274.2,271.77,271.93,-0.38
1988-08-05,271.7,271.93,270.08,271.15,-0.29
1988-08-08,271.13,272.47,269.93,269.98,-0.43
1988-08-09,270.0,270.2,265.06,266.49,-1.29
1988-08-10,266.43,266.49,261.03,261.9,-1.72
1988-08-11,261.92,262.77,260.34,262.75,0.32
1988-08-12,262.7,262.94,261.37,262.55,-0.08
1988-08-15,262.49,262.55,258.68,258.69,-1.47
1988-08-16,258.68,262.61,257.5,260.56,0.72
1988-08-17,260.57,261.84,259.33,260.77,0.08
1988-08-18,260.76,262.76,260.75,261.03,0.1
1988-08-19,261.05,262.27,260.23,260.24,-0.3
1988-08-22,260.24,260.71,256.94,256.98,-1.25
1988-08-23,256.99,257.86,256.53,257.09,0.04
1988-08-24,257.16,261.13,257.09,261.13,1.57
1988-08-25,261.1,261.13,257.56,259.18,-0.75
1988-08-26,259.18,260.15,258.87,259.68,0.19
1988-08-29,259.68,262.56,259.68,262.33,1.02
1988-08-30,262.33,263.18,261.53,262.51,0.07
1988-08-31,262.51,263.8,261.21,261.52,-0.38
1988-09-01,261.52,261.52,256.98,258.35,-1.21
1988-09-02,258.35,264.9,258.35,264.48,2.37
1988-09-06,264.42,265.94,264.4,265.59,0.42
1988-09-07,265.62,266.98,264.93,265.87,0.11
1988-09-08,265.87,266.54,264.88,265.88,0.0
1988-09-09,265.88,268.26,263.66,266.84,0.36
1988-09-12,266.85,267.64,266.22,266.47,-0.14
1988-09-13,266.45,267.43,265.22,267.43,0.36
1988-09-14,267.5,269.47,267.41,269.31,0.7
1988-09-15,269.3,269.78,268.03,268.13,-0.44
1988-09-16,268.13,270.81,267.33,270.65,0.94
1988-09-19,270.64,270.65,267.41,268.82,-0.68
1988-09-20,268.83,270.07,268.5,269.73,0.34
1988-09-21,269.76,270.64,269.48,270.16,0.16
1988-09-22,270.19,270.58,268.26,269.18,-0.36
1988-09-23,269.16,270.31,268.28,269.76,0.22
1988-09-26,269.77,269.8,268.61,268.88,-0.33
1988-09-27,268.89,269.36,268.01,268.26,-0.23
1988-09-28,268.22,269.08,267.77,269.08,0.31
1988-09-29,269.09,273.02,269.08,272.59,1.3
1988-09-30,272.55,274.87,271.66,271.91,-0.25
1988-10-03,271.89,271.91,268.84,271.38,-0.19
1988-10-04,271.37,271.79,270.34,270.62,-0.28
1988-10-05,270.63,272.45,270.08,271.86,0.46
1988-10-06,271.87,272.39,271.3,272.39,0.19
1988-10-07,272.38,278.07,272.37,278.07,2.09
1988-10-10,278.06,278.69,277.1,278.24,0.06
1988-10-11,278.15,278.24,276.33,277.93,-0.11
1988-10-12,277.91,277.93,273.05,273.98,-1.42
1988-10-13,273.95,275.83,273.39,275.22,0.45
1988-10-14,275.27,277.01,274.08,275.5,0.1
1988-10-17,275.48,276.65,275.01,276.41,0.33
1988-10-18,276.43,279.39,276.41,279.38,1.07
1988-10-19,279.4,280.53,274.41,276.97,-0.86
1988-10-20,276.97,282.88,276.93,282.88,2.13
1988-10-21,282.88,283.66,281.16,283.66,0.28
1988-10-24,283.63,283.95,282.28,282.28,-0.49
1988-10-25,282.28,282.84,281.87,282.38,0.04
1988-10-26,282.37,282.52,280.54,281.38,-0.35
1988-10-27,281.35,281.38,276.0,277.28,-1.46
1988-10-28,277.29,279.48,277.28,278.53,0.45
1988-10-31,278.54,279.39,277.14,278.97,0.16
1988-11-01,278.97,279.57,278.01,279.06,0.03
1988-11-02,279.07,279.45,277.08,279.06,0.0
1988-11-03,279.04,280.37,279.04,279.2,0.05
1988-11-04,279.11,279.2,276.31,276.31,-1.04
1988-11-07,276.3,276.31,273.62,273.93,-0.86
1988-11-08,273.95,275.8,273.93,275.15,0.45
1988-11-09,275.14,275.15,272.15,273.33,-0.66
1988-11-10,273.32,274.37,272.98,273.69,0.13
1988-11-11,273.65,273.69,267.92,267.92,-2.11
1988-11-14,267.93,269.25,266.79,267.72,-0.07
1988-11-15,267.73,268.75,267.72,268.34,0.23
1988-11-16,268.41,268.41,262.85,263.82,-1.68
1988-11-17,264.61,265.63,263.45,264.6,0.3
1988-11-18,264.6,266.62,264.6,266.47,0.71
1988-11-21,266.35,266.47,263.41,266.22,-0.09
1988-11-22,266.19,267.85,265.42,267.21,0.37
1988-11-23,267.22,269.56,267.21,269.0,0.67
1988-11-25,268.99,269.0,266.47,267.23,-0.66
1988-11-28,267.22,268.98,266.97,268.64,0.53
1988-11-29,268.6,271.31,268.13,270.91,0.84
1988-11-30,270.91,274.36,270.9,273.7,1.03
1988-12-01,273.68,273.7,272.27,272.49,-0.44
1988-12-02,272.49,272.49,270.47,271.81,-0.25
1988-12-05,274.93,275.62,271.81,274.93,1.15
1988-12-06,274.93,277.89,274.62,277.59,0.97
1988-12-07,277.59,279.01,277.34,278.13,0.19
1988-12-08,278.13,278.13,276.55,276.57,-0.55
1988-12-09,276.57,277.82,276.34,277.03,0.16
1988-12-12,277.03,278.82,276.52,276.52,-0.18
1988-12-13,276.52,276.52,274.58,276.31,-0.08
1988-12-14,276.31,276.31,274.58,275.31,-0.36
1988-12-15,275.32,275.62,274.01,274.28,-0.37
1988-12-16,274.31,276.29,274.28,276.29,0.73
1988-12-19,276.03,279.31,275.61,278.91,0.95
1988-12-20,278.93,280.45,277.47,277.47,-0.52
1988-12-21,277.49,277.83,276.3,277.38,-0.03
1988-12-22,277.68,277.89,276.86,276.87,-0.18
1988-12-23,276.87,277.99,276.87,277.87,0.36
1988-12-27,277.86,278.09,276.74,276.83,-0.37
1988-12-28,276.86,277.55,276.17,277.08,0.09
1988-12-29,277.1,279.42,277.08,279.4,0.84
1988-12-30,279.39,279.78,277.72,277.72,-0.6
1989-01-03,277.71,277.72,273.81,275.31,-0.87
1989-01-04,275.41,279.74,275.31,279.43,1.5
